,year,iso_o,iso_d,contig,comlang_off,distw,pop_o,gdp_o,gdpcap_o,iso2_o,pop_d,gdp_d,gdpcap_d,iso2_d,heg_d,conflict,indepdate,heg_o,col_to,col_fr,col_hist,col_cur,sever,sib_conflict,gatt_o,gatt_d,rta,comleg,comcur,acp_to_eu,gsp,eu_to_acp,gsp_rec,flow,validmirror,family
397223,1973,GBR,DOM,0,0,6946.114641387177,56.223,181217.55,3223.1924,GB,4.99579,2344.7,469.33517,DO,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,12.540000000000001,0,
397224,1974,GBR,DOM,0,0,6946.114641387177,56.236,195729.31,3480.4985,GB,5.129921,2925.6,570.3012,DO,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,16.39,0,
397225,1975,GBR,DOM,0,0,6946.114641387177,56.226,234011.06,4161.972,GB,5.264042,3599.3,683.75214,DO,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,18.26,0,
397226,1976,GBR,DOM,0,0,6946.114641387177,56.216,224792.44,3998.727,GB,5.398025,3951.4,732.0084,DO,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,18.92,0,
397227,1977,GBR,DOM,0,0,6946.114641387177,56.19,253835.69,4517.453,GB,5.531867,4587.1,829.21375,DO,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,21.12,1,
397228,1978,GBR,DOM,0,0,6946.114641387177,56.178,321769.9,5727.685,GB,5.665645,4774.4,842.69305,DO,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,23.1,1,
397229,1979,GBR,DOM,0,0,6946.114641387177,56.242,417941.56,7431.129,GB,5.799505,5498.8003,948.1499,DO,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,22.55,1,
397230,1980,GBR,DOM,0,0,6946.114641387177,56.33,536125.94,9517.592,GB,5.933569,6631.0,1117.5399,DO,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,29.480000000000004,1,
397231,1981,GBR,DOM,0,0,6946.114641387177,56.352,508430.44,9022.402,GB,6.067885,7267.0,1197.6167,DO,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,24.200000000000003,1,
397232,1982,GBR,DOM,0,0,6946.114641387177,56.318,484084.56,8595.557,GB,6.202451,7964.0005,1284.0085,DO,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,19.580000000000002,1,
397233,1983,GBR,DOM,0,0,6946.114641387177,56.377,458949.53,8140.723,GB,6.337293,8622.0,1360.5178,DO,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,1,19.470000000000002,1,
397234,1984,GBR,DOM,0,0,6946.114641387177,56.506,431516.34,7636.6465,GB,6.47243,10330.399,1596.0619,DO,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,1,1,18.26,1,
397235,1985,GBR,DOM,0,0,6946.114641387177,56.685,455533.88,8036.233,GB,6.60791,5044.58,763.41534,DO,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,1,1,20.900000000000002,1,
397236,1986,GBR,DOM,0,0,6946.114641387177,56.852,558951.9,9831.701,GB,6.743702,6122.128,907.829,DO,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,1,1,22.880000000000003,1,
397237,1987,GBR,DOM,0,0,6946.114641387177,57.009,685783.6,12029.393,GB,6.879912,5827.051,846.9659,DO,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,1,1,43.67000000000001,1,
397238,1988,GBR,DOM,0,0,6946.114641387177,57.158,833130.5,14575.921,GB,7.016889,5374.3003,765.90924,DO,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,1,1,33.723800000000004,1,
397239,1989,GBR,DOM,0,0,6946.114641387177,57.358,841243.44,14666.54,GB,7.155087,6686.5923,934.5228,DO,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,1,1,45.92775,1,
397240,1990,GBR,DOM,0,0,6946.114641387177,57.561,989524.1,17190.877,GB,7.294812,7073.675,969.68567,DO,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,1,1,37.88543,1,
397241,1991,GBR,DOM,0,0,6946.114641387177,57.74252,1033509.75,17898.592,GB,7.436175,7589.7993,1020.65906,DO,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,1,1,26.1124,1,
397242,1992,GBR,DOM,0,0,6946.114641387177,57.902348,1071537.4,18505.94,GB,7.579032,8822.304,1164.041,DO,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,1,1,32.1515,1,
397243,1993,GBR,DOM,0,0,6946.114641387177,58.040306,962344.06,16580.617,GB,7.72311,9744.663,1261.7538,DO,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,1,1,40.2405,1,
397244,1994,GBR,DOM,0,0,6946.114641387177,58.156235,1041385.06,17906.68,GB,7.868004,10927.266,1388.8231,DO,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,1,1,41.724650000000004,1,
397245,1995,GBR,DOM,0,0,6946.114641387177,58.25,1133632.6,19461.504,GB,8.013383,12584.885,1570.4834,DO,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,1,1,48.420790000000004,1,
397246,1996,GBR,DOM,0,0,6946.114641387177,58.354427,1191202.8,20413.236,GB,8.159165,14223.715,1743.2806,DO,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,1,1,47.21343000000001,1,
397247,1997,GBR,DOM,0,0,6946.114641387177,58.469578,1327113.6,22697.506,GB,8.305325,15061.798,1813.5111,DO,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,1,1,70.04943,1,
397248,1998,GBR,DOM,0,0,6946.114641387177,58.59551,1425173.9,24322.238,GB,8.451659,15850.112,1875.3846,DO,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,1,1,79.99046,1,
397249,1999,GBR,DOM,0,0,6946.114641387177,58.732292,1464873.0,24941.525,GB,8.597936,17378.41,2021.2306,DO,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,1,1,65.72819,1,
397250,2000,GBR,DOM,0,0,6946.114641387177,59.74298,1442844.6,24150.865,GB,8.743983,19772.244,2261.24,DO,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,1,1,79.52087000000002,1,
397251,2001,GBR,DOM,0,0,6946.114641387177,59.50025,1434803.5,24114.242,GB,8.889627,21604.553,2430.3103,DO,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,1,1,71.62837,1,
397252,2002,GBR,DOM,0,0,6946.114641387177,59.30188,1571426.8,26498.768,GB,9.034837,21624.717,2393.4817,DO,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,1,1,84.87952000000001,1,
397253,2003,GBR,DOM,0,0,6946.114641387177,59.581882,1805582.1,30304.215,GB,9.179758,16324.637,1778.3297,DO,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,1,1,73.04088000000002,1,
397254,2004,GBR,DOM,0,0,6946.114641387177,59.8343,2132078.0,35633.04,GB,9.324633,18451.857,1978.8295,DO,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,1,1,61.92483,1,
397255,2005,GBR,DOM,0,0,6946.114641387177,60.2265,2201591.2,36555.19,GB,9.469601,29100.834,3073.0793,DO,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,1,1,103.49306,1,
397256,2006,GBR,DOM,0,0,6946.114641387177,60.360798,2345014.8,38849.96,GB,9.614,30581.08,3180.8904,DO,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,1,1,104.80217,1,
397257,1948,GBR,DZA,0,0,1897.1870314235687,50.014,,,GB,,,,DZ,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,6.930000000000001,1,
397258,1949,GBR,DZA,0,0,1897.1870314235687,50.312,46494.0,924.1135,GB,,,,DZ,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,7.590000000000001,1,
397259,1950,GBR,DZA,0,0,1897.1870314235687,50.127,37339.0,744.888,GB,8.893,,,DZ,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,7.040000000000001,1,
397260,1951,GBR,DZA,0,0,1897.1870314235687,50.29,41485.0,824.91547,GB,9.073,,,DZ,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,7.920000000000001,1,
397261,1952,GBR,DZA,0,0,1897.1870314235687,50.43,44553.0,883.4622,GB,9.28,,,DZ,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,10.01,1,
397262,1953,GBR,DZA,0,0,1897.1870314235687,50.593,48118.0,951.0802,GB,9.532,,,DZ,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,10.780000000000001,1,
397263,1954,GBR,DZA,0,0,1897.1870314235687,50.765,50758.0,999.8621,GB,9.611,,,DZ,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,9.57,1,
397264,1955,GBR,DZA,0,0,1897.1870314235687,50.946,54078.0,1061.4769,GB,9.842,,,DZ,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,7.26,1,
397265,1956,GBR,DZA,0,0,1897.1870314235687,51.184,58575.0,1144.4006,GB,10.057,,,DZ,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,11.22,1,
397266,1957,GBR,DZA,0,0,1897.1870314235687,51.43,61955.0,1204.6471,GB,10.271,,,DZ,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,8.36,1,
397267,1958,GBR,DZA,0,0,1897.1870314235687,51.652,65000.0,1258.4218,GB,10.485,,,DZ,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,12.430000000000001,1,
397268,1959,GBR,DZA,0,0,1897.1870314235687,51.956,68287.0,1314.3236,GB,10.696,,,DZ,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,7.48,1,
397269,1960,GBR,DZA,0,0,1897.1870314235687,52.373,72273.336,1379.9731,GB,10.799997,2723.6375,252.18872,DZ,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,10.12,1,
397270,1961,GBR,DZA,0,0,1897.1870314235687,52.807,76636.34,1451.2535,GB,11.006642,2434.7668,221.20886,DZ,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,9.46,1,
397271,1962,GBR,DZA,0,0,1897.1870314235687,53.292,80540.97,1511.3145,GB,11.209844,2001.4608,178.54494,DZ,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,5.5,0,
397272,1963,GBR,DZA,0,0,1897.1870314235687,53.625,85379.13,1592.1516,GB,11.420845,2703.004,236.67285,DZ,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,8.47,0,
397273,1964,GBR,DZA,0,0,1897.1870314235687,53.991,93316.95,1728.3798,GB,11.654904,2909.3398,249.62366,DZ,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,21.4,1,
397274,1965,GBR,DZA,0,0,1897.1870314235687,54.35,100519.69,1849.4883,GB,11.923001,3136.2844,263.0449,DZ,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,21.78,0,
397275,1966,GBR,DZA,0,0,1897.1870314235687,54.643,107009.72,1958.3427,GB,12.229852,3039.8591,248.5606,DZ,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,10.01,1,
397276,1967,GBR,DZA,0,0,1897.1870314235687,54.959,111101.28,2021.5303,GB,12.572628,3370.8704,268.11185,DZ,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,10.5,1,
397277,1968,GBR,DZA,0,0,1897.1870314235687,55.214,104623.54,1894.8734,GB,12.94546,3852.147,297.5674,DZ,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,14.3,1,
397278,1969,GBR,DZA,0,0,1897.1870314235687,55.461,112591.64,2030.1049,GB,13.338916,4257.253,319.16034,DZ,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,27.4,1,
397279,1970,GBR,DZA,0,0,1897.1870314235687,55.632,123626.11,2222.2122,GB,13.746184,4863.4873,353.80634,DZ,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,44.33,1,
397280,1971,GBR,DZA,0,0,1897.1870314235687,55.928,139810.17,2499.8242,GB,14.165886,5077.222,358.4119,DZ,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,1,74.36,1,
397281,1972,GBR,DZA,0,0,1897.1870314235687,56.097,160629.38,2863.4219,GB,14.600649,6761.786,463.11545,DZ,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,1,92.95,1,
397282,1973,GBR,DZA,0,0,1897.1870314235687,56.223,181217.55,3223.1924,GB,15.052356,8715.105,578.98615,DZ,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,1,102.08,1,
397283,1974,GBR,DZA,0,0,1897.1870314235687,56.236,195729.31,3480.4985,GB,15.524124,13209.714,850.9152,DZ,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,1,151.08,1,
397284,1975,GBR,DZA,0,0,1897.1870314235687,56.226,234011.06,4161.972,GB,16.018194,15557.934,971.26636,DZ,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,1,203.85,1,
397285,1976,GBR,DZA,0,0,1897.1870314235687,56.216,224792.44,3998.727,GB,16.53333,17728.346,1072.2792,DZ,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,1,243.37,1,
397286,1977,GBR,DZA,0,0,1897.1870314235687,56.19,253835.69,4517.453,GB,17.068213,20971.902,1228.711,DZ,0,,,0,0,0,0,0,,,1,0,1,0,0,0,0,0,1,211.23,1,
397287,1978,GBR,DZA,0,0,1897.1870314235687,56.178,321769.9,5727.685,GB,17.624746,26364.492,1495.8793,DZ,0,,,0,0,0,0,0,,,1,0,1,0,0,0,0,0,1,281.47,1,
397288,1979,GBR,DZA,0,0,1897.1870314235687,56.242,417941.56,7431.129,GB,18.205458,33243.42,1826.014,DZ,0,,,0,0,0,0,0,,,1,0,1,0,0,0,0,0,1,261.32,1,
397289,1980,GBR,DZA,0,0,1897.1870314235687,56.33,536125.94,9517.592,GB,18.811201,42345.277,2251.0671,DZ,0,,,0,0,0,0,0,,,1,0,1,0,0,0,0,0,1,376.35,1,
397290,1981,GBR,DZA,0,0,1897.1870314235687,56.352,508430.44,9022.402,GB,19.442457,44348.676,2281.0222,DZ,0,,,0,0,0,0,0,,,1,0,1,0,0,0,0,0,1,401.66,1,
397291,1982,GBR,DZA,0,0,1897.1870314235687,56.318,484084.56,8595.557,GB,20.0957,45207.09,2249.5903,DZ,0,,,0,0,0,0,0,,,1,0,1,0,0,0,0,0,1,382.25000000000006,1,
397292,1983,GBR,DZA,0,0,1897.1870314235687,56.377,458949.53,8140.723,GB,20.762733,48801.37,2350.431,DZ,0,,,0,0,0,0,0,,,1,0,1,0,0,0,0,0,1,389.18000000000006,1,
397293,1984,GBR,DZA,0,0,1897.1870314235687,56.506,431516.34,7636.6465,GB,21.43273,53698.277,2505.4333,DZ,0,,,0,0,0,0,0,,,1,0,1,0,0,0,0,0,1,404.9100000000001,1,
397294,1985,GBR,DZA,0,0,1897.1870314235687,56.685,455533.88,8036.233,GB,22.097343,57937.867,2621.9382,DZ,0,,,0,0,0,0,0,,,1,0,1,0,0,0,0,0,1,297.18,1,
397295,1986,GBR,DZA,0,0,1897.1870314235687,56.852,558951.9,9831.701,GB,22.751507,63696.297,2799.6519,DZ,0,,,0,0,0,0,0,,,1,0,1,0,0,0,0,0,1,234.29,1,
397296,1987,GBR,DZA,0,0,1897.1870314235687,57.009,685783.6,12029.393,GB,23.39498,66742.266,2852.8457,DZ,0,,,0,0,0,0,0,,,1,0,1,0,0,0,0,0,1,147.7,1,
397297,1988,GBR,DZA,0,0,1897.1870314235687,57.158,833130.5,14575.921,GB,24.030008,59089.062,2458.9697,DZ,0,,,0,0,0,0,0,,,1,0,1,0,0,0,0,0,1,173.353,1,
397298,1989,GBR,DZA,0,0,1897.1870314235687,57.358,841243.44,14666.54,GB,24.661148,55631.492,2255.8354,DZ,0,,,0,0,0,0,0,,,1,0,1,0,0,0,0,0,1,162.255,1,
397299,1990,GBR,DZA,0,0,1897.1870314235687,57.561,989524.1,17190.877,GB,25.290667,62045.098,2453.2805,DZ,0,,,0,0,0,0,0,,,1,0,1,0,0,0,0,0,1,144.0945,1,
397300,1991,GBR,DZA,0,0,1897.1870314235687,57.74252,1033509.75,17898.592,GB,25.921032,45715.37,1763.6401,DZ,0,,,0,0,0,0,0,,,1,0,1,0,0,0,0,0,1,108.26233,1,
397301,1992,GBR,DZA,0,0,1897.1870314235687,57.902348,1071537.4,18505.94,GB,26.547827,48003.297,1808.1818,DZ,0,,,0,0,0,0,0,,,1,0,1,0,0,0,0,0,1,96.883,1,
397302,1993,GBR,DZA,0,0,1897.1870314235687,58.040306,962344.06,16580.617,GB,27.15852,49946.457,1839.0714,DZ,0,,,0,0,0,0,0,,,1,0,1,0,0,0,0,0,1,119.101,1,
397303,1994,GBR,DZA,0,0,1897.1870314235687,58.156235,1041385.06,17906.68,GB,27.736425,42542.57,1533.8159,DZ,0,,,0,0,0,0,0,,,1,0,1,0,0,0,0,0,1,132.021,1,
397304,1995,GBR,DZA,0,0,1897.1870314235687,58.25,1133632.6,19461.504,GB,28.27078,41764.055,1477.287,DZ,0,,,0,0,0,0,0,,,1,0,1,0,0,0,0,0,1,155.636,1,
397305,1996,GBR,DZA,0,0,1897.1870314235687,58.354427,1191202.8,20413.236,GB,28.756252,46941.496,1632.3927,DZ,0,,,0,0,0,0,0,,,1,0,1,0,0,0,0,0,1,201.956,1,
397306,1997,GBR,DZA,0,0,1897.1870314235687,58.469578,1327113.6,22697.506,GB,29.199633,48177.863,1649.9476,DZ,0,,,0,0,0,0,0,,,1,0,1,0,0,0,0,0,1,280.705,1,
397307,1998,GBR,DZA,0,0,1897.1870314235687,58.59551,1425173.9,24322.238,GB,29.617365,48187.777,1627.011,DZ,0,,,0,0,0,0,0,,,1,0,1,0,0,0,0,0,1,250.368,1,
397308,1999,GBR,DZA,0,0,1897.1870314235687,58.732292,1464873.0,24941.525,GB,30.032759,48640.61,1619.5851,DZ,0,,,0,0,0,0,0,,,1,0,1,0,0,0,0,0,1,218.858,1,
397309,2000,GBR,DZA,0,0,1897.1870314235687,59.74298,1442844.6,24150.865,GB,30.463135,54790.062,1798.5695,DZ,0,,,0,0,0,0,0,,,1,0,1,0,0,0,0,0,1,210.195,1,
397310,2001,GBR,DZA,0,0,1897.1870314235687,59.50025,1434803.5,24114.242,GB,30.914192,55180.99,1784.9727,DZ,0,,,0,0,0,0,0,,,1,0,1,0,0,0,0,0,1,250.552,1,
397311,2002,GBR,DZA,0,0,1897.1870314235687,59.30188,1571426.8,26498.768,GB,31.382616,57053.035,1817.9822,DZ,0,,,0,0,0,0,0,,,1,0,1,0,0,0,0,0,1,304.078,1,
397312,2003,GBR,DZA,0,0,1897.1870314235687,59.581882,1805582.1,30304.215,GB,31.865717,68018.61,2134.5388,DZ,0,,,0,0,0,0,0,,,1,0,1,0,0,0,0,0,1,341.259,1,
397313,2004,GBR,DZA,0,0,1897.1870314235687,59.8343,2132078.0,35633.04,GB,32.35757,85013.945,2627.328,DZ,0,,,0,0,0,0,0,,,1,0,1,0,0,0,0,0,1,338.152,1,
397314,2005,GBR,DZA,0,0,1897.1870314235687,60.2265,2201591.2,36555.19,GB,32.853798,101785.875,3098.1465,DZ,0,,,0,0,0,0,0,,,1,0,1,0,0,0,0,0,1,290.376,1,
397315,2006,GBR,DZA,0,0,1897.1870314235687,60.360798,2345014.8,38849.96,GB,33.34795,114727.06,3440.3032,DZ,0,,,0,0,0,0,0,,,1,0,1,0,0,0,0,0,1,341.351,1,
397316,1948,GBR,ECU,0,0,9349.661922470856,50.014,,,GB,3.017,,,EC,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,5.28,1,
397317,1949,GBR,ECU,0,0,9349.661922470856,50.312,46494.0,924.1135,GB,3.104,423.0,136.27577,EC,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,4.18,1,
397318,1950,GBR,ECU,0,0,9349.661922470856,50.127,37339.0,744.888,GB,3.37,471.0,139.76262,EC,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,4.18,1,
397319,1951,GBR,ECU,0,0,9349.661922470856,50.29,41485.0,824.91547,GB,3.458,507.0,146.61655,EC,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,4.73,1,
397320,1952,GBR,ECU,0,0,9349.661922470856,50.43,44553.0,883.4622,GB,3.549,570.0,160.60863,EC,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,5.28,1,
397321,1953,GBR,ECU,0,0,9349.661922470856,50.593,48118.0,951.0802,GB,3.643,604.0,165.79742,EC,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,5.5,1,
397322,1954,GBR,ECU,0,0,9349.661922470856,50.765,50758.0,999.8621,GB,3.74,678.0,181.28342,EC,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,8.690000000000001,1,
397323,1955,GBR,ECU,0,0,9349.661922470856,50.946,54078.0,1061.4769,GB,3.842,716.0,186.36127,EC,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,13.31,1,
397324,1956,GBR,ECU,0,0,9349.661922470856,51.184,58575.0,1144.4006,GB,3.949,727.0,184.09724,EC,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,7.48,1,
397325,1957,GBR,ECU,0,0,9349.661922470856,51.43,61955.0,1204.6471,GB,4.058,775.0,190.98077,EC,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,8.14,1,
397326,1958,GBR,ECU,0,0,9349.661922470856,51.652,65000.0,1258.4218,GB,4.172,803.0,192.47363,EC,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,7.92,1,
397327,1959,GBR,ECU,0,0,9349.661922470856,51.956,68287.0,1314.3236,GB,4.291,841.0,195.99162,EC,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,6.490000000000001,1,
397328,1960,GBR,ECU,0,0,9349.661922470856,52.373,72273.336,1379.9731,GB,4.438762,1010.3251,227.61415,EC,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,8.47,1,
397329,1961,GBR,ECU,0,0,9349.661922470856,52.807,76636.34,1451.2535,GB,4.569394,979.1089,214.27544,EC,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,8.91,1,
397330,1962,GBR,ECU,0,0,9349.661922470856,53.292,80540.97,1511.3145,GB,4.705461,958.5982,203.72035,EC,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,6.6,1,
397331,1963,GBR,ECU,0,0,9349.661922470856,53.625,85379.13,1592.1516,GB,4.8468,1038.3896,214.24232,EC,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,8.14,1,
397332,1964,GBR,ECU,0,0,9349.661922470856,53.991,93316.95,1728.3798,GB,4.993123,1156.1509,231.54865,EC,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,9.9,1,
397333,1965,GBR,ECU,0,0,9349.661922470856,54.35,100519.69,1849.4883,GB,5.144209,1237.5933,240.5799,EC,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,9.45,1,
397334,1966,GBR,ECU,0,0,9349.661922470856,54.643,107009.72,1958.3427,GB,5.300046,1333.6392,251.62785,EC,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,10.01,1,
397335,1967,GBR,ECU,0,0,9349.661922470856,54.959,111101.28,2021.5303,GB,5.46067,1459.6998,267.3115,EC,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,11.5,1,
397336,1968,GBR,ECU,0,0,9349.661922470856,55.214,104623.54,1894.8734,GB,5.625953,1558.7473,277.0637,EC,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,14.15,1,
397337,1969,GBR,ECU,0,0,9349.661922470856,55.461,112591.64,2030.1049,GB,5.795738,1738.8335,300.01932,EC,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,11.54,1,
397338,1970,GBR,ECU,0,0,9349.661922470856,55.632,123626.11,2222.2122,GB,5.969919,1674.8029,280.54028,EC,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,18.59,1,
397339,1971,GBR,ECU,0,0,9349.661922470856,55.928,139810.17,2499.8242,GB,6.148336,1619.7765,263.4496,EC,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,1,16.28,1,
397340,1972,GBR,ECU,0,0,9349.661922470856,56.097,160629.38,2863.4219,GB,6.330992,1931.9261,305.15378,EC,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,1,20.35,1,
397341,1973,GBR,ECU,0,0,9349.661922470856,56.223,181217.55,3223.1924,GB,6.518138,2594.2437,398.00378,EC,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,1,31.680000000000003,1,
397342,1974,GBR,ECU,0,0,9349.661922470856,56.236,195729.31,3480.4985,GB,6.710136,3927.883,585.36566,EC,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,1,34.870000000000005,1,
397343,1975,GBR,ECU,0,0,9349.661922470856,56.226,234011.06,4161.972,GB,6.907194,4651.2295,673.38916,EC,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,1,42.68,1,
397344,1976,GBR,ECU,0,0,9349.661922470856,56.216,224792.44,3998.727,GB,7.109268,5686.7256,799.9031,EC,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,1,46.09,1,
397345,1977,GBR,ECU,0,0,9349.661922470856,56.19,253835.69,4517.453,GB,7.316083,6925.32,946.5885,EC,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,1,114.18,1,
397346,1978,GBR,ECU,0,0,9349.661922470856,56.178,321769.9,5727.685,GB,7.527323,7778.729,1033.3992,EC,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,1,69.63,1,
397347,1979,GBR,ECU,0,0,9349.661922470856,56.242,417941.56,7431.129,GB,7.742566,9588.597,1238.4261,EC,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,1,78.32000000000001,1,
397348,1980,GBR,ECU,0,0,9349.661922470856,56.33,536125.94,9517.592,GB,7.96141,11900.705,1494.7987,EC,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,1,79.09000000000002,1,
397349,1981,GBR,ECU,0,0,9349.661922470856,56.352,508430.44,9022.402,GB,8.183493,13974.699,1707.6693,EC,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,1,76.67000000000002,1,
397350,1982,GBR,ECU,0,0,9349.661922470856,56.318,484084.56,8595.557,GB,8.408535,13194.325,1569.1586,EC,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,1,116.93,1,
397351,1983,GBR,ECU,0,0,9349.661922470856,56.377,458949.53,8140.723,GB,8.636276,11188.363,1295.5078,EC,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,1,58.410000000000004,1,
397352,1984,GBR,ECU,0,0,9349.661922470856,56.506,431516.34,7636.6465,GB,8.866477,11386.458,1284.2145,EC,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,1,50.49,1,
397353,1985,GBR,ECU,0,0,9349.661922470856,56.685,455533.88,8036.233,GB,9.098797,11840.676,1301.3452,EC,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,1,83.38000000000001,1,
397354,1986,GBR,ECU,0,0,9349.661922470856,56.852,558951.9,9831.701,GB,9.332602,10309.942,1104.7233,EC,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,1,77.0,1,
